EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2012/6509,Balranald Mineral Sands Project,Under review,2017-01-05,2045-12-31,ILUKA RESOURCES LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a26874d3-0394-ea11-962c-00505684324c,2023-03-04
2012/6509,Balranald Mineral Sands Project,Under review,2017-01-05,2045-12-31,ILUKA RESOURCES LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a26874d3-0394-ea11-962c-00505684324c,2023-03-04
2015/7626,"Bussell Highway - Capel to Hutton Section, WA",Under review,2017-01-04,2028-12-21,MAIN ROADS WA,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f4a482a0-ec75-e911-a6be-00505684324c,2023-03-04
2013/7055,"Christmas Creek Iron Ore Mine Expansion Project, East Pilbara, WA",Under review,2017-01-02,2035-12-31,FORTESCUE METALS GROUP LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e7702d8b-2053-ec11-80cf-00505684c137,2023-03-04
2014/7377,"Mt Arthur Coal open cut mine modification, Muswellbrook, NSW",Under review,2016-12-04,2026-06-29,HUNTER VALLEY ENERGY COAL PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f5da4123-1ad5-e911-8be7-00505684324c,2023-03-04
2013/7042,"Perth-Darwin National Highway alignment (Swan Valley Section), WA",Under review,2016-12-01,2041-12-30,Main Roads Western Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=451d7bb0-b0a5-ec11-80d5-00505684c563,2023-03-04
2013/7042,"Perth-Darwin National Highway alignment (Swan Valley Section), WA",Under review,2016-12-01,2041-12-30,Main Roads Western Australia,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=451d7bb0-b0a5-ec11-80d5-00505684c563,2023-03-04
2013/6904,"Clearing of vegetation to expand the waste rock dump at Greenbushes, WA",Under review,2016-11-14,2037-12-30,TALISON LITHIUM AUSTRALIA PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e58e010e-29c9-e911-8be7-00505684324c,2023-03-04
2015/7536,"York Merredin Road widening and upgrade, Shire of Quairading, WA",Under review,2016-11-14,2031-07-29,MAIN ROADS WA,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=69982111-d1b4-e911-ad32-00505684324c,2023-03-04
2015/7495,"Pilbara Iron Ore Project - Stage 2, Shire of Ashburton, Pilbara Region, WA",Under review,2016-11-14,2037-12-30,PIOP Mine Co NL,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8c61f0e9-2453-ec11-80cf-00505684c137,2023-03-04
