EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2012/6524,"Lots 13, 14 & 18 Barfield Rd & Lots 48-51 Rowley Rd, Hammond Park",Under review,2013-11-06,2021-12-31,GOLD ESTATES HOLDINGS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8395f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2013/6868,Relocation of approximately 16km of Dysart Road and associated service infrastructure,Under review,2013-11-05,2018-11-05,BM ALLIANCE COAL OPERATIONS PTY LTD ON BEHALF CQCA JOINT VENTURE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5894f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/5033,"Kevin's Corner Project, open cut-underground coal mine and infrastructure, Galilee Basin, QLD",Under review,2013-11-01,2073-10-30,HANCOCK GALILEE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5b91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/5033,"Kevin's Corner Project, open cut-underground coal mine and infrastructure, Galilee Basin, QLD",Under review,2013-11-01,2073-10-30,HANCOCK GALILEE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5b91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2009/5033,"Kevin's Corner Project, open cut-underground coal mine and infrastructure, Galilee Basin, QLD",Under review,2013-11-01,2073-10-30,HANCOCK GALILEE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5b91f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2012/6382,Subdivision and Urban Development at Gwandalan and Catherine Hill Bay,Under review,2013-10-29,2028-12-31,ROSE PROPERTY GROUP PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5695f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2012/6590,"Port Spencer Stage 1 and 2, Eyre Peninsula, SA",Under review,2013-10-28,2038-10-30,Peninsula Ports Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8d95f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2013/6778,"Ravenhall Prison Project, Melbourne",Under review,2013-10-23,2033-10-25,STATE OF VICTORIA - DEPARTMENT OF JUSTICE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4894f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2013/6778,"Ravenhall Prison Project, Melbourne",Under review,2013-10-23,2033-10-25,STATE OF VICTORIA - DEPARTMENT OF JUSTICE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4894f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
2013/6778,"Ravenhall Prison Project, Melbourne",Under review,2013-10-23,2033-10-25,STATE OF VICTORIA - DEPARTMENT OF JUSTICE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4894f6ca-6067-e511-b4b8-005056ba00ab,2023-03-08
