EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2013/6979,"Urban & recreational Development (El Caballo Blanco, Gledswood & Lakeside), Gledswood, NSW",Under review,2016-07-13,2030-03-31,SH CAMDEN LAKESIDE P/L,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7a00cf8a-06ad-e911-ad32-00505684324c,2023-03-08
2015/7520,"Construction and operation of the Westconnex New M5, Sydney, NSW",Under review,2016-07-11,2036-06-30,ROADS AND MARITIME SERVICES,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=574dc1cf-dd5b-ec11-80cf-00505684c137,2023-03-08
2015/7421,"Ellenbrook Reliable Water Storage Project, WA",Under review,2016-07-05,2075-12-31,Water Corporation,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a1a1e44c-554d-e611-98e5-005056ba00a7,2023-03-08
2014/7228,"Eastern Leases Project, Groote Eylandt, Northern Territory",Under review,2016-06-23,2051-05-01,GROOTE EYLANDT MINING COMPANY PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=89dfc6af-2253-ec11-80cf-00505684c137,2023-03-08
2014/7384,"Wolffdene Quarry Extension, Luscombe, QLD",Under review,2016-06-23,2116-01-27,Hanson Construction Materials Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c3e3e054-1e11-e811-9fee-005056ba00a7,2023-03-08
2015/7454,"Northam Pithara Road widening and sealing (SLK 129.12-152.25), WA",Under review,2016-06-17,2021-05-18,MAIN ROADS WA,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=edfaf398-e075-e911-a6be-00505684324c,2023-03-08
2015/7414,"Bushmead Residential Development, Hazelmere, WA",Under review,2016-06-17,2025-12-31,DUNLAND PROPERTY PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=dd733bda-1038-e611-be03-005056ba00a8,2023-03-08
2009/5255,Industrial Subdivision at 33 Jordan Close,Under review,2016-05-30,2026-01-31,CROMWELL PROPERTY SECURITIES LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2ab5f610-afd3-eb11-80c6-00505684c137,2023-03-08
2009/5255,Industrial Subdivision at 33 Jordan Close,Under review,2016-05-30,2026-01-31,CROMWELL PROPERTY SECURITIES LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2ab5f610-afd3-eb11-80c6-00505684c137,2023-03-08
2011/6004,Expansion of the existing Burnside Shopping Centre,Under review,2016-04-14,2031-12-31,Ranfurlie Developments Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=14c02e23-e58d-eb11-80c3-00505684c137,2023-03-08
