EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2013/7060,Rosewood Estate (Stage 3) Rural Residential Subdivision,Under review,2016-04-12,2026-12-30,TAMWORTH QUALITY HOMES PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2429205b-23ac-e911-ad32-00505684324c,2023-03-18
2015/7552,"Eton Range Realignment, Peak Downs Hwy, QLD",Under review,2016-03-31,2026-03-16,DEPARTMENT OF TRANSPORT AND MAIN ROADS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=723a831c-6452-ec11-80cf-00505684c137,2023-03-18
2012/6615,"Santos GLNG Gas Field Development Project, QLD",Under review,2016-03-21,2066-03-30,Santos Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f987eb5a-d279-e811-817f-005056ba00a7,2023-03-18
2012/6615,"Santos GLNG Gas Field Development Project, QLD",Under review,2016-03-21,2066-03-30,Santos Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f987eb5a-d279-e811-817f-005056ba00a7,2023-03-18
2012/6615,"Santos GLNG Gas Field Development Project, QLD",Under review,2016-03-21,2066-03-30,Santos Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f987eb5a-d279-e811-817f-005056ba00a7,2023-03-18
2012/6615,"Santos GLNG Gas Field Development Project, QLD",Under review,2016-03-21,2066-03-30,Santos Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f987eb5a-d279-e811-817f-005056ba00a7,2023-03-18
2012/6615,"Santos GLNG Gas Field Development Project, QLD",Under review,2016-03-21,2066-03-30,Santos Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f987eb5a-d279-e811-817f-005056ba00a7,2023-03-18
2012/6448,"Dam D Tailings Storage Facility, TAS",Under review,2016-03-17,2046-01-31,BLUESTONE MINES TASMANIA JOINT VENTURE PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=cd2e2722-2853-ec11-80cf-00505684c137,2023-03-18
2011/5965,Rolleston Coal Expansion Project,Under review,2016-03-17,2046-02-04,Glencore Coal Queensland Pty Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5f8231d8-9cf5-e711-b191-005056ba00a8,2023-03-18
2011/5965,Rolleston Coal Expansion Project,Under review,2016-03-17,2046-02-04,Glencore Coal Queensland Pty Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5f8231d8-9cf5-e711-b191-005056ba00a8,2023-03-18
